date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:15	3136/3136	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:34%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/sinya.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/sinya.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:15	3480/3480	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/janya.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/janya.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:16	4434/4434	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:30%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/shanyan.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/shanyan.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:16	3295/3295	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/lujang.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/lujang.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:16	3436/3436	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/chendo.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/chendo.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:17	2658/2658	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/jansha.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/jansha.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:17	2990/2990	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:24%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/quaji.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/quaji.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:17	3208/3208	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/chansa.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/chansa.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:18	2371/2371	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:26%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/rohan.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/rohan.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:19	2768/2768	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/heaven.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/heaven.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:19	1958/1958	---MC-	200	added ('OK')	text/css	date:Sat,%2001%20Jun%202002%2006:30:00%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/ccs/realm.css	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/ccs/realm.css	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm-m.html)
09:14:20	1899/1899	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:44:42%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/ads/dcsg.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/ads/dcsg.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm-m.html)
09:14:20	4630/4630	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:44:48%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/ads/slimesky.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/ads/slimesky.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm-m.html)
09:14:24	19384/19384	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:22%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo11.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo11.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/index.html)
09:14:24	7745/7745	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:45:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/07.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/doc/07.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/index.html)
09:14:25	2142/2142	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:45:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/08.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/doc/08.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/index.html)
09:14:26	3253/3253	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:45:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/09.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/doc/09.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm/doc/index.html)
09:15:38	1144260/1144260	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2001%20Jun%202002%2006:32:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/download/merc-fju.tar.gz	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/download/merc-fju.tar.gz	(from http://marcoyan.no-ip.org/demo/20020201-3838/download.html)
09:15:45	1190578/1190578	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2001%20Jun%202002%2006:31:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/download/fjumud.tar.gz	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/download/fjumud.tar.gz	(from http://marcoyan.no-ip.org/demo/20020201-3838/download.html)
09:15:48	1280407/1280407	---M--	200	added ('OK')	application/octet-stream	date:Sat,%2001%20Jun%202002%2006:31:46%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/download/merc-fju-2.0.tar.gz	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/download/merc-fju-2.0.tar.gz	(from http://marcoyan.no-ip.org/demo/20020201-3838/download.html)
09:15:49	19410/19410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo03.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo03.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/imm/index.html)
09:15:50	6889/6889	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:58%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9903151.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9903151.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:50	5425/5425	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:00%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9904101.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9904101.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:50	3291/3291	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9905191.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9905191.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:50	9219/9219	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9907151.htm	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/9907151.htm	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:51	9212/9212	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:54%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104101.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104101.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:51	19037/19037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo02.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo02.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:51	4938/4938	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:54%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104121.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104121.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:51	4456/4456	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:56%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104231.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/0104231.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:51	2428/2428	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:20%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906251.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906251.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:52	2509/2509	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:22%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906252.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906252.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:52	2320/2320	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:24%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906253.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/9906253.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:52	4466/4466	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104241.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104241.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:52	3975/3975	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:14%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104242.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104242.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:52	3010/3010	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:16%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104243.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104243.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:53	3627/3627	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:16%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104244.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104244.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:53	3253/3253	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104245.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/0104245.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:53	3123/3123	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:32%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0001261.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0001261.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:54	4867/4867	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:34%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104231.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104231.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:54	3679/3679	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:34%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104232.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104232.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:54	2699/2699	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:36%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104233.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104233.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:54	3738/3738	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:38%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104234.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104234.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:55	3182/3182	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:40%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104235.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0104235.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:55	4628/4628	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:42%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0107111.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/0107111.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:55	2624/2624	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/9905181.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/9905181.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:56	11979/11979	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/0106121.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/0106121.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:56	4322/4322	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:48%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/0106101.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/0106101.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:56	2942/2942	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:50%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/0106102.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/0106102.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/index.html)
09:15:56	1552/1552	---MC-	200	added ('OK')	text/css	date:Sat,%2001%20Jun%202002%2006:30:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/ccs/skill.css	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/ccs/skill.css	(from http://marcoyan.no-ip.org/demo/20020201-3838/skill/index.html)
09:15:57	19459/19459	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo05.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo05.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/skill/index.html)
09:15:57	5445/5445	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jun%202002%2006:44:46%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/realm/ads/slimesky.gif	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/realm/ads/slimesky.gif	(from http://marcoyan.no-ip.org/demo/20020201-3838/realm/ads/index.html)
